id	group	start time	end time	duration	pressed back	attention check	age	gender	movie enthusiast	treatment	movie order	movie familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	ILS	inverse similarity	Sum (div+var+invsim)
32186	('Group1='. 1. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 2)	2021-12-21 19:11:30.261370	2021-12-21 19:23:56.472896	746.211526	False	2	46-55	male	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather		6	4	5	2	5	5	more	0.0.0.0.0.0.0	102.94451	2.012603191	0.409	4	13
36281	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 2)	2021-12-16 08:39:46.900282	2021-12-16 08:48:33.106690	526.206408	False	2	36-45	male	4	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather		7	4	3	2	3	5	more	0.0.0.0.0.0.0	52.725212	1.722018335	0.409	4	11
86626	('Group1='. 2. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 08:38:32.122856	2021-12-16 08:52:31.237304	839.114448	False	2	26-35	male	4	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather		7	3	3	3	4	4	more	0.0.0.0.0.0.0	132.268371	2.121456005	0.409	3	9
27018	('Group1='. 1. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 2)	2021-12-21 18:59:05.536041	2021-12-21 19:04:04.742741	299.2067	False	2	19-25	male	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather		1	5	5	1	5	5	more	1.1.1.1.1.0.1	47.628988	1.677871354	0.409	5	15
48587	('Group1='. 2. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 4)	2021-12-21 22:24:30.076413	2021-12-21 22:35:02.724875	632.648462	False	2	36-45	male	4	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather		7	4	4	1	5	4	more	0.0.0.0.0.0.0	68.747567	1.837257333	0.409	5	13
69761	('Group1='. 1. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-23 18:33:04.874710	2022-01-23 18:39:22.740485	377.865775	False	2	26-35	female	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'seen'. 'heard'. 'seen'. 'heard'. 'seen'. 'heard']	4	4	4	3	4	5	more	0.0.0.0.0.0.0	44.630395	1.649630731	0.409	3	11
35567	('Group1='. 2. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 1)	2022-01-23 18:12:28.141884	2022-01-23 18:31:02.520866	1114.378982	False	2	26-35	male	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['heard'. 'seen'. 'heard'. 'seen'. 'heard'. 'seen'. 'heard']	6	3	4	3	4	4	more	0.0.0.0.0.0.0	53.608179	1.729231055	0.409	3	10
30178	('Group1='. 2. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 1)	2022-01-23 18:19:44.872580	2022-01-23 18:23:41.277241	236.404661	False	2	36-45	female	2	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'seen'. 'never'. 'seen'. 'never'. 'seen'. 'heard']	4	2	1	4	5	5	more	0.0.0.0.0.0.0	32.5255	1.512223982	0.409	2	5
7250	('Group1='. 2. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 3)	2022-01-23 17:59:14.309555	2022-01-23 18:05:00.622444	346.312889	False	2	26-35	male	3	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'seen'. 'never'. 'seen'. 'heard'. 'seen'. 'seen']	6	5	5	2	5	5	more	0.0.0.0.0.0.0	35.491274	1.550121589	0.409	4	14
12703	('Group1='. 1. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 3)	2022-01-23 18:54:42.115385	2022-01-23 18:59:04.711118	262.595733	False	2	36-45	female	4	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'heard'. 'never'. 'heard'. 'heard'. 'seen'. 'seen']	2	4	4	3	4	4	more	0.0.0.0.0.0.0	31.908475	1.503906048	0.409	3	11
28971	('Group1='. 2. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-23 18:49:11.007743	2022-01-23 18:55:18.599489	367.591746	False	2	36-45	male	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'seen'. 'seen'. 'seen'. 'seen'. 'seen'. 'seen']	2	4	4	2	5	5	more	0.0.0.0.0.0.0	43.301566	1.636503603	0.409	4	12
54073	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-23 17:48:54.037654	2022-01-23 17:58:41.437065	587.399411	False	2	56-65	male	4	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['heard'. 'seen'. 'never'. 'seen'. 'seen'. 'heard'. 'seen']	4	5	5	2	2	4	more	0.0.0.0.0.0.0	95.837661	1.981536206	0.409	4	14
95975	('Group1='. 1. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 1)	2022-01-23 17:48:08.565811	2022-01-23 17:52:04.143673	235.577862	False	2	19-25	female	3	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'heard'. 'never'. 'heard'. 'seen'. 'seen'. 'heard']	2	4	4	2	5	4	more	0.0.0.0.0.0.0	33.692309	1.527530775	0.409	4	12
10821	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 3)	2022-01-23 17:48:15.217129	2022-01-23 17:53:29.307821	314.090692	False	2	26-35	male	3	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['heard'. 'heard'. 'heard'. 'seen'. 'heard'. 'heard'. 'heard']	3	4	4	2	5	5	exactly	0.0.1.0.0.1.0	33.440876	1.524277645	0.409	4	12
27748	('Group1='. 1. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 2)	2022-01-23 18:06:23.169693	2022-01-23 18:12:37.312321	374.142628	False	2	46-55	male	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'seen'. 'seen'. 'heard'. 'heard'. 'seen'. 'seen']	6	4	2	2	4	3	more	0.0.0.0.0.0.0	48.574439	1.686407794	0.409	4	10
77484	('Group1='. 1. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 3)	2022-01-23 18:14:15.598320	2022-01-23 18:19:25.044289	309.445969	False	2	26-35	male	4	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'seen'. 'heard'. 'seen'. 'seen'. 'seen'. 'seen']	1	3	4	3	4	5	more	0.0.0.0.0.0.0	42.489712	1.628283787	0.409	3	10
9359	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 1)	2022-01-23 18:40:32.566078	2022-01-23 18:46:25.440314	352.874236	False	2	26-35	male	3	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['seen'. 'heard'. 'heard'. 'heard'. 'seen'. 'seen'. 'heard']	6	3	4	3	5	5	more	0.0.0.0.0.0.0	39.719911	1.599008267	0.409	3	10
6702	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-23 17:56:38.912123	2022-01-23 18:21:23.985069	1485.072946	False	2	26-35	male	5	Homogenous (maximize similarity of neighbors)	Pulp Fiction. Raiders of the Lost Ark. The Imitation Game. Terminator 2: Judgment Day. Mad Max: Fury Road. Fight Club. The Godfather	['never'. 'heard'. 'heard'. 'seen'. 'never'. 'heard'. 'seen']	6	3	4	5	4	4	exactly	0.0.0.0.0.0.0	70.704052	1.849444304	0.409	1	8
44363	('Group1='. 3. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-10 15:23:59.839162	2022-01-10 15:32:01.001087	481.161925	False	2	26-35	female	3	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		5	4	4	2	3	4	more	0.0.0.0.0.0.0	185.458241	2.268246136	0.409	4	12
55104	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 2)	2022-01-10 15:05:51.991026	2022-01-10 15:11:21.830041	329.839015	False	2	46-55	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		2	4	4	4	4	4	none	0.0.0.0.0.0.0	83.739734	1.922931577	0.409	2	10
82015	(Group1=. 3. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 2)	2022-01-13 13:32:43.386294	2022-01-13 13:40:35.291724	471.90543	False	2	19-25	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	never. heard. heard. seen. heard. seen. heard	3	4	5	5	4	5	more	0.0.0.0.0.0.0	36.953534	1.567655978	0.409	1	10
67429	(Group1=. 3. . Group2=. 1. . Group3=. 3. ComparisonGroup=. 4)	2022-01-13 12:29:46.009447	2022-01-13 12:38:34.761524	528.752077	False	2	26-35	female	2	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. seen. heard. seen. never	6	3	3	4	4	4	more	0.0.0.0.0.0.0	76.199049	1.881949551	0.409	2	8
51800	('Group1='. 3. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 4)	2021-12-21 19:20:13.555122	2021-12-21 19:22:57.305935	163.750813	False	2	26-35	male	5	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		6	5	5	1	3	5	more	0.0.0.0.0.0.0	29.734424	1.47325953	0.409	5	15
90969	('Group1='. 1. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 4)	2021-12-16 09:37:01.906874	2021-12-16 09:41:33.330327	271.423453	False	2	19-25	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		1	4	5	4	5	4	exactly	0.0.0.0.0.0.0	46.400941	1.666526788	0.409	2	11
49586	(Group1=. 3. . Group2=. 1. . Group3=. 2. ComparisonGroup=. 1)	2022-01-13 12:12:16.733453	2022-01-13 12:24:48.758514	752.025061	False	2	26-35	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	never. seen. heard. seen. heard. heard. heard	6	4	3	5	5	4	more	0.0.0.0.0.0.0	55.944518	1.747757536	0.409	1	8
51627	(Group1=. 2. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 3)	2022-01-13 12:45:28.561678	2022-01-13 12:51:33.213367	364.651689	False	2	36-45	female	3	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. seen. seen. seen. never	4	4	3	4	4	4	more	0.0.0.0.0.0.0	41.160688	1.614482625	0.409	2	9
8993	(Group1=. 2. . Group2=. 1. . Group3=. 2. ComparisonGroup=. 1)	2022-01-13 12:47:49.158616	2022-01-13 12:57:41.865404	592.706788	False	2	19-25	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	heard. heard. heard. never. never. heard. never	6	3	4	4	3	4	exactly	0.0.0.0.0.0.0	98.820944	1.994848998	0.409	2	9
29441	(Group1=. 1. . Group2=. 1. . Group3=. 3. ComparisonGroup=. 2)	2022-01-13 12:18:24.081711	2022-01-13 12:28:31.653301	607.57159	False	2	19-25	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	never. heard. never. heard. heard. heard. heard	6	4	3	5	4	4	exactly	0.0.0.0.0.0.0	61.003899	1.785357593	0.409	1	8
60496	('Group1='. 2. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 09:20:53.420111	2021-12-16 09:28:05.590582	432.170471	False	2	36-45	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		2	5	4	2	4	5	more	0.0.0.0.0.0.0	43.506094	1.638550094	0.409	4	13
68301	('Group1='. 2. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 1)	2021-12-21 18:12:27.171985	2021-12-21 18:17:36.740972	309.568987	False	2	46-55	female	5	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		2	4	4	4	5	5	more	0.0.0.0.0.0.0	38.16662	1.581683701	0.409	2	10
30791	('Group1='. 3. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 1)	2021-12-20 13:49:56.263189	2021-12-20 13:53:18.685154	202.421965	False	2	36-45	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		6	4	4	1	3	4	more	0.0.0.0.0.0.0	53.84744	1.731165061	0.409	5	13
41394	(Group1=. 3. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 4)	2022-01-13 12:27:21.229931	2022-01-13 12:33:05.450670	344.220739	False	2	26-35	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. heard. heard. heard. heard. seen. heard	5	4	4	2	3	4	more	0.0.0.0.0.0.0	41.58966	1.61898537	0.409	4	12
70869	(Group1=. 1. . Group2=. 1. . Group3=. 3. ComparisonGroup=. 3)	2022-01-13 12:26:24.603731	2022-01-13 12:38:05.381330	700.777599	False	2	36-45	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	never. seen. never. heard. heard. seen. never	2	2	3	4	3	2	more	0.0.0.0.0.0.0	97.724305	1.99000259	0.409	2	7
41892	(Group1=. 2. . Group2=. 1. . Group3=. 2. ComparisonGroup=. 1)	2022-01-13 13:12:33.422954	2022-01-13 13:21:03.913948	510.490994	False	2	19-25	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. seen. seen. seen. seen	6	4	4	2	2	5	more	0.0.0.0.0.0.0	55.844659	1.746981643	0.409	4	12
98723	(Group1=. 2. . Group2=. 1. . Group3=. 3. ComparisonGroup=. 2)	2022-01-13 14:08:30.879669	2022-01-13 14:10:14.327670	103.448001	False	2	26-35	male	3	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. seen. seen. seen. seen	1	2	3	4	2	5	more	0.0.0.0.0.0.0	6.57182	0.81768566	0.409	2	7
54840	('Group1='. 2. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-16 08:41:58.002599	2021-12-16 08:46:16.947620	258.945021	False	2	26-35	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		2	5	5	2	5	4	more	0.0.0.0.0.0.0	44.202827	1.645450046	0.409	4	14
68992	(Group1=. 1. . Group2=. 1. . Group3=. 2. ComparisonGroup=. 2)	2022-01-13 13:14:24.930333	2022-01-13 13:20:33.047564	368.117231	False	2	36-45	female	5	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. heard. seen. seen. seen	1	5	5	1	2	5	more	0.0.0.0.0.0.0	56.902911	1.755134484	0.409	5	15
84649	(Group1=. 1. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 4)	2022-01-13 12:12:38.548743	2022-01-13 12:25:52.340226	793.791483	False	2	19-25	male	5	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. seen. seen. seen. seen	2	5	5	2	5	5	more	0.0.0.0.0.0.0	31.23698	1.49466904	0.409	4	14
90108	('Group1='. 1. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-10 15:03:49.447449	2022-01-10 15:14:25.601128	636.153679	False	2	46-55	female	2	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		3	4	2	2	4	4	more	0.0.0.0.0.0.0	85.304513	1.930972008	0.409	4	10
1819	(Group1=. 1. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 4)	2022-01-13 13:15:53.446891	2022-01-13 13:31:20.756734	927.309843	False	2	36-45	female	5	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. heard. seen. seen. seen. heard. seen	3	4	5	2	2	5	more	0.0.0.0.0.0.0	51.519019	1.711967585	0.409	4	13
9963	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 1)	2022-01-10 15:35:14.452451	2022-01-10 15:38:26.856384	192.403933	False	2	26-35	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		3	1	2	3	4	4	exactly	0.0.0.0.0.0.0	32.137385	1.507010536	0.409	3	6
97406	(Group1=. 3. . Group2=. 1. . Group3=. 2. ComparisonGroup=. 3)	2022-01-13 14:22:45.619194	2022-01-13 14:38:19.856700	934.237506	False	2	36-45	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game	seen. seen. seen. seen. heard. seen. heard	5	2	2	4	2	5	more	2.2.2.2.2.2.2	128.218266	2.107949899	0.409	2	6
47255	('Group1='. 2. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 3)	2022-01-10 15:16:51.259387	2022-01-10 15:22:47.249376	355.989989	False	2	26-35	male	1	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		1	4	4	2	5	4	more	0.0.0.0.0.0.0	67.623512	1.830097722	0.409	4	12
33631	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 1)	2021-12-16 08:36:41.903982	2021-12-16 08:46:01.583909	559.679927	False	2	46-55	male	5	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		2	4	5	4	3	5	exactly	0.0.0.0.0.0.0	65.510565	1.816311345	0.409	2	11
55250	('Group1='. 1. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 3)	2021-12-16 08:45:51.617367	2021-12-16 09:00:12.868337	861.25097	False	2	36-45	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		5	3	4	4	5	4	more	0.0.0.0.0.0.0	367.776032	2.565583423	0.409	2	9
47779	('Group1='. 1. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 4)	2021-12-16 09:13:18.013424	2021-12-16 09:19:13.320928	355.307504	False	2	36-45	female	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		3	4	4	3	3	4	more	0.0.0.0.0.0.0	52.158478	1.71732491	0.409	3	11
23720	('Group1='. 3. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-10 14:40:09.293512	2022-01-10 14:49:34.976471	565.682959	False	2	26-35	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		3	4	4	2	2	4	more	0.0.0.0.0.0.0	53.783429	1.730648488	0.409	4	12
55026	('Group1='. 1. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 09:48:06.131538	2021-12-16 09:52:42.071076	275.939538	False	2	36-45	male	4	Homogenous (minimize similarity of neighbors)	Pulp Fiction. Terminator 2: Judgment Day. Fight Club. The Godfather. Mad Max: Fury Road. Raiders of the Lost Ark. The Imitation Game		2	5	5	2	2	5	more	0.0.0.0.0.0.0	47.148368	1.673466665	0.409	4	14
